DeviceTag: 3,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2025-07-23 20:35:06.348,Â© Movella Technologies B.V. 2005-2025
332346,1.0000,-0.0093,0.0034,-0.0002,0.0198,0.0126,0.0820,0
332513,1.0000,-0.0093,0.0034,-0.0002,0.0101,0.0063,0.0823,0
332680,1.0000,-0.0093,0.0034,-0.0002,-0.0116,0.0062,0.0713,0
332846,1.0000,-0.0093,0.0034,-0.0002,-0.0213,0.0020,0.0858,0
333013,1.0000,-0.0093,0.0034,-0.0002,-0.0107,0.0019,0.0795,0
333180,1.0000,-0.0093,0.0034,-0.0002,0.0005,-0.0097,0.0839,0
333346,1.0000,-0.0093,0.0034,-0.0002,-0.0024,0.0136,0.0888,0
333513,1.0000,-0.0093,0.0034,-0.0002,-0.0042,0.0116,0.0920,0
333680,1.0000,-0.0093,0.0034,-0.0002,0.0060,0.0044,0.0650,0
333846,1.0000,-0.0093,0.0034,-0.0002,0.0083,-0.0102,0.0946,0
334013,1.0000,-0.0093,0.0034,-0.0002,0.0035,-0.0089,0.0688,0
334180,1.0000,-0.0093,0.0034,-0.0002,-0.0047,-0.0030,0.0950,0
334346,1.0000,-0.0093,0.0034,-0.0002,-0.0031,-0.0115,0.0870,0
334513,1.0000,-0.0093,0.0034,-0.0002,-0.0080,-0.0068,0.0736,0
334680,1.0000,-0.0093,0.0034,-0.0002,-0.0054,0.0022,0.0763,0
334846,1.0000,-0.0093,0.0034,-0.0002,0.0017,0.0062,0.0819,0
335013,1.0000,-0.0093,0.0034,-0.0002,0.0053,0.0087,0.0917,0
335180,1.0000,-0.0093,0.0034,-0.0002,-0.0061,-0.0046,0.0663,0
335346,1.0000,-0.0093,0.0034,-0.0002,-0.0025,0.0002,0.0941,0
335513,1.0000,-0.0093,0.0034,-0.0002,-0.0104,-0.0100,0.0779,0
335680,1.0000,-0.0093,0.0034,-0.0002,-0.0057,-0.0094,0.0801,0
335846,1.0000,-0.0093,0.0034,-0.0002,0.0093,-0.0079,0.0685,0
336013,1.0000,-0.0093,0.0034,-0.0002,0.0008,0.0176,0.0840,0
336180,1.0000,-0.0093,0.0034,-0.0002,-0.0014,-0.0014,0.0645,0
336346,1.0000,-0.0093,0.0034,-0.0002,0.0054,-0.0190,0.0927,0
336513,1.0000,-0.0093,0.0034,-0.0002,-0.0020,-0.0068,0.0595,0
336680,1.0000,-0.0093,0.0034,-0.0002,-0.0015,0.0063,0.0552,0
336846,1.0000,-0.0093,0.0034,-0.0002,-0.0113,-0.0180,0.0673,0
337013,1.0000,-0.0093,0.0034,-0.0002,0.0060,-0.0102,0.0687,0
337180,1.0000,-0.0093,0.0034,-0.0002,-0.0034,0.0013,0.0763,0
337346,1.0000,-0.0093,0.0034,-0.0002,0.0027,-0.0028,0.0808,0
337513,1.0000,-0.0093,0.0034,-0.0002,-0.0036,0.0130,0.0892,0
337680,1.0000,-0.0093,0.0034,-0.0003,-0.0070,0.0041,0.0771,0
337846,1.0000,-0.0093,0.0034,-0.0003,-0.0011,-0.0020,0.0842,0
338013,1.0000,-0.0093,0.0034,-0.0003,-0.0063,0.0046,0.0775,0
338180,1.0000,-0.0093,0.0034,-0.0003,-0.0112,-0.0003,0.0749,0
338346,1.0000,-0.0093,0.0035,-0.0003,0.0121,-0.0186,0.0942,0
338513,1.0000,-0.0093,0.0035,-0.0003,0.0048,0.0039,0.0704,0
338680,1.0000,-0.0093,0.0035,-0.0003,-0.0020,-0.0041,0.0752,0
338846,1.0000,-0.0093,0.0034,-0.0003,-0.0006,0.0123,0.0825,0
339013,1.0000,-0.0093,0.0035,-0.0004,0.0006,-0.0038,0.0826,0
339180,1.0000,-0.0093,0.0034,-0.0004,-0.0081,-0.0019,0.0708,0
339346,1.0000,-0.0093,0.0035,-0.0004,-0.0069,-0.0084,0.0849,0
339513,1.0000,-0.0093,0.0034,-0.0003,0.0028,-0.0004,0.0781,0
339680,1.0000,-0.0093,0.0034,-0.0003,-0.0109,0.0008,0.0867,0
339846,1.0000,-0.0093,0.0034,-0.0003,-0.0027,-0.0118,0.0829,0
340013,1.0000,-0.0093,0.0034,-0.0003,0.0042,-0.0067,0.0795,0
340180,1.0000,-0.0093,0.0034,-0.0003,0.0070,-0.0226,0.0881,0
340346,1.0000,-0.0093,0.0034,-0.0003,-0.0111,-0.0132,0.0986,0
340513,1.0000,-0.0093,0.0034,-0.0003,-0.0019,-0.0160,0.0808,0
340680,1.0000,-0.0092,0.0034,-0.0003,-0.0095,0.0140,0.0837,0
340846,1.0000,-0.0093,0.0034,-0.0003,0.0008,0.0201,0.0767,0
341013,1.0000,-0.0093,0.0035,-0.0003,0.0050,0.0055,0.0699,0
341180,1.0000,-0.0092,0.0034,-0.0004,0.0173,0.0031,0.0733,0
341346,1.0000,-0.0093,0.0034,-0.0004,0.0024,-0.0011,0.1000,0
341513,1.0000,-0.0093,0.0035,-0.0004,-0.0021,-0.0130,0.0796,0
341680,1.0000,-0.0093,0.0035,-0.0004,-0.0176,-0.0176,0.0684,0
341846,1.0000,-0.0093,0.0034,-0.0004,-0.0034,-0.0135,0.0847,0
342013,1.0000,-0.0093,0.0034,-0.0003,-0.0041,-0.0136,0.0621,0
342180,1.0000,-0.0093,0.0034,-0.0003,0.0040,0.0099,0.0998,0
342346,1.0000,-0.0092,0.0034,-0.0003,0.0058,0.0078,0.0760,0
342513,1.0000,-0.0092,0.0035,-0.0003,-0.0012,0.0091,0.0699,0
342680,1.0000,-0.0092,0.0035,-0.0003,-0.0079,-0.0047,0.0812,0
342846,1.0000,-0.0092,0.0035,-0.0003,-0.0033,-0.0094,0.0952,0
343013,1.0000,-0.0092,0.0035,-0.0003,-0.0014,-0.0061,0.0881,0
343180,1.0000,-0.0092,0.0035,-0.0003,-0.0077,0.0021,0.0668,0
343346,1.0000,-0.0092,0.0035,-0.0003,0.0055,0.0048,0.0824,0
343513,1.0000,-0.0092,0.0035,-0.0003,0.0150,-0.0113,0.0761,0
343680,1.0000,-0.0092,0.0035,-0.0003,0.0042,-0.0105,0.0918,0
343846,1.0000,-0.0092,0.0035,-0.0003,-0.0038,-0.0039,0.0805,0
344013,1.0000,-0.0092,0.0035,-0.0003,0.0014,-0.0085,0.0689,0
344180,1.0000,-0.0092,0.0035,-0.0003,-0.0111,-0.0043,0.0851,0
344346,1.0000,-0.0092,0.0035,-0.0004,0.0016,0.0106,0.0549,0
344513,1.0000,-0.0092,0.0035,-0.0004,0.0044,0.0030,0.1045,0
344680,1.0000,-0.0092,0.0035,-0.0004,-0.0032,-0.0099,0.0777,0
344846,1.0000,-0.0092,0.0035,-0.0003,0.0154,0.0025,0.0831,0
345013,1.0000,-0.0092,0.0035,-0.0003,0.0002,-0.0149,0.0668,0
345180,1.0000,-0.0092,0.0035,-0.0003,-0.0046,-0.0026,0.0845,0
345346,1.0000,-0.0092,0.0035,-0.0003,0.0036,0.0215,0.0886,0
345513,1.0000,-0.0092,0.0035,-0.0003,-0.0017,0.0119,0.0645,0
345680,1.0000,-0.0092,0.0035,-0.0003,0.0071,-0.0078,0.0702,0
345846,1.0000,-0.0092,0.0035,-0.0003,-0.0042,-0.0041,0.0811,0
346013,1.0000,-0.0092,0.0035,-0.0003,0.0180,0.0033,0.0665,0
346180,1.0000,-0.0092,0.0035,-0.0003,0.0020,0.0027,0.0905,0
346346,1.0000,-0.0092,0.0035,-0.0003,-0.0081,0.0216,0.0809,0
346513,1.0000,-0.0092,0.0035,-0.0003,0.0098,0.0065,0.0752,0
346680,1.0000,-0.0092,0.0035,-0.0004,-0.0031,0.0074,0.0648,0
346846,1.0000,-0.0092,0.0035,-0.0004,-0.0023,-0.0014,0.0877,0
347013,1.0000,-0.0092,0.0035,-0.0004,0.0086,0.0026,0.0791,0
347180,1.0000,-0.0092,0.0035,-0.0004,0.0099,-0.0174,0.0818,0
347347,1.0000,-0.0092,0.0035,-0.0004,0.0103,0.0058,0.0755,0
347513,1.0000,-0.0092,0.0035,-0.0004,-0.0004,-0.0105,0.0820,0
347680,1.0000,-0.0092,0.0035,-0.0004,0.0016,-0.0031,0.0667,0
347847,1.0000,-0.0092,0.0035,-0.0004,0.0014,0.0120,0.0904,0
348013,1.0000,-0.0092,0.0035,-0.0004,0.0006,0.0058,0.0617,0
348180,1.0000,-0.0092,0.0035,-0.0004,-0.0168,-0.0135,0.1051,0
348347,1.0000,-0.0092,0.0035,-0.0004,-0.0156,-0.0063,0.0859,0
348513,1.0000,-0.0091,0.0035,-0.0004,0.0038,0.0007,0.0609,0
348680,1.0000,-0.0091,0.0035,-0.0004,0.0026,-0.0052,0.0825,0
348847,1.0000,-0.0091,0.0035,-0.0004,0.0000,-0.0025,0.0576,0
349013,1.0000,-0.0091,0.0035,-0.0004,-0.0013,-0.0031,0.0774,0
349180,1.0000,-0.0091,0.0035,-0.0004,-0.0014,-0.0015,0.0691,0
349347,1.0000,-0.0091,0.0035,-0.0003,0.0151,-0.0145,0.0895,0
349513,1.0000,-0.0091,0.0035,-0.0003,0.0035,0.0050,0.1005,0
349680,1.0000,-0.0091,0.0035,-0.0003,0.0017,0.0105,0.0690,0
349847,1.0000,-0.0091,0.0035,-0.0003,-0.0086,-0.0112,0.0862,0
350013,1.0000,-0.0091,0.0035,-0.0003,0.0038,-0.0091,0.0768,0
350180,1.0000,-0.0091,0.0035,-0.0003,0.0133,-0.0060,0.0730,0
350347,1.0000,-0.0091,0.0035,-0.0003,0.0015,-0.0076,0.0643,0
350513,1.0000,-0.0091,0.0035,-0.0003,0.0081,0.0024,0.0910,0
350680,1.0000,-0.0091,0.0035,-0.0003,-0.0111,0.0081,0.1016,0
350847,1.0000,-0.0091,0.0035,-0.0003,-0.0063,-0.0104,0.0661,0
351013,1.0000,-0.0091,0.0035,-0.0003,-0.0058,-0.0061,0.1048,0
351180,1.0000,-0.0091,0.0035,-0.0003,-0.0003,-0.0056,0.0741,0
351347,1.0000,-0.0091,0.0035,-0.0003,-0.0038,-0.0106,0.0897,0
351513,1.0000,-0.0091,0.0035,-0.0003,0.0031,-0.0064,0.0948,0
351680,1.0000,-0.0091,0.0035,-0.0003,0.0043,0.0005,0.0703,0
351847,1.0000,-0.0091,0.0035,-0.0003,0.0095,0.0088,0.0812,0
352013,1.0000,-0.0091,0.0035,-0.0003,-0.0002,0.0132,0.0867,0
352180,1.0000,-0.0091,0.0035,-0.0003,-0.0036,0.0072,0.0717,0
352347,1.0000,-0.0091,0.0035,-0.0003,-0.0130,0.0001,0.0875,0
352513,1.0000,-0.0091,0.0035,-0.0003,0.0028,-0.0022,0.0666,0
352680,1.0000,-0.0091,0.0035,-0.0003,0.0093,-0.0058,0.0813,0
352847,1.0000,-0.0091,0.0035,-0.0003,0.0012,0.0020,0.0798,0
353013,1.0000,-0.0091,0.0035,-0.0003,0.0148,-0.0038,0.0713,0
353180,1.0000,-0.0091,0.0035,-0.0003,0.0043,0.0017,0.0654,0
353347,1.0000,-0.0091,0.0035,-0.0003,0.0044,-0.0098,0.0750,0
353513,1.0000,-0.0091,0.0035,-0.0003,-0.0147,-0.0030,0.0805,0
353680,1.0000,-0.0091,0.0035,-0.0003,-0.0078,-0.0065,0.0867,0
353847,1.0000,-0.0091,0.0035,-0.0003,0.0049,-0.0035,0.0921,0
354013,1.0000,-0.0091,0.0035,-0.0003,-0.0069,-0.0056,0.0789,0
354180,1.0000,-0.0091,0.0035,-0.0003,-0.0132,0.0021,0.0730,0
354347,1.0000,-0.0091,0.0035,-0.0003,0.0134,-0.0007,0.0773,0
354513,1.0000,-0.0091,0.0035,-0.0003,0.0229,-0.0033,0.0714,0
354680,1.0000,-0.0091,0.0035,-0.0003,0.0072,-0.0208,0.0916,0
354847,1.0000,-0.0091,0.0035,-0.0003,-0.0073,-0.0106,0.0751,0
355013,1.0000,-0.0091,0.0035,-0.0003,0.0073,0.0211,0.0733,0
355180,1.0000,-0.0091,0.0035,-0.0003,-0.0054,0.0114,0.0801,0
355347,1.0000,-0.0091,0.0035,-0.0003,-0.0134,0.0054,0.0737,0
355513,1.0000,-0.0091,0.0035,-0.0003,0.0051,-0.0039,0.0902,0
355680,1.0000,-0.0091,0.0035,-0.0003,-0.0021,-0.0158,0.0999,0
355847,1.0000,-0.0091,0.0035,-0.0003,0.0137,-0.0020,0.0718,0
356013,1.0000,-0.0091,0.0035,-0.0003,0.0187,-0.0073,0.0704,0
356180,1.0000,-0.0091,0.0035,-0.0003,0.0051,0.0046,0.0863,0
356347,1.0000,-0.0091,0.0035,-0.0003,-0.0001,-0.0002,0.1071,0
356513,1.0000,-0.0091,0.0035,-0.0003,-0.0050,-0.0023,0.0862,0
356680,1.0000,-0.0091,0.0035,-0.0003,0.0032,-0.0065,0.0866,0
356847,1.0000,-0.0091,0.0035,-0.0003,0.0108,0.0033,0.0897,0
357013,1.0000,-0.0091,0.0035,-0.0003,0.0028,0.0007,0.0822,0
357180,1.0000,-0.0091,0.0035,-0.0003,0.0005,0.0005,0.0884,0
357347,1.0000,-0.0091,0.0035,-0.0003,0.0037,-0.0081,0.0616,0
357513,1.0000,-0.0091,0.0035,-0.0003,0.0052,-0.0154,0.0782,0
357680,1.0000,-0.0091,0.0035,-0.0003,-0.0093,-0.0106,0.0778,0
357847,1.0000,-0.0091,0.0035,-0.0003,0.0151,-0.0033,0.0722,0
358013,1.0000,-0.0091,0.0035,-0.0003,0.0075,0.0050,0.0692,0
358180,1.0000,-0.0091,0.0035,-0.0003,0.0097,0.0086,0.0593,0
358347,1.0000,-0.0092,0.0035,-0.0003,0.0036,0.0068,0.0807,0
358513,1.0000,-0.0092,0.0035,-0.0003,-0.0046,0.0011,0.0655,0
358680,1.0000,-0.0092,0.0035,-0.0003,0.0036,0.0015,0.0976,0
358847,1.0000,-0.0092,0.0035,-0.0003,-0.0044,-0.0164,0.0883,0
359013,1.0000,-0.0092,0.0035,-0.0003,-0.0047,0.0013,0.0847,0
359180,1.0000,-0.0092,0.0035,-0.0003,-0.0064,-0.0072,0.0713,0
359347,1.0000,-0.0092,0.0035,-0.0003,-0.0077,0.0015,0.0718,0
359513,1.0000,-0.0092,0.0035,-0.0003,-0.0037,0.0087,0.0682,0
359680,1.0000,-0.0092,0.0035,-0.0003,0.0120,0.0067,0.0700,0
359847,1.0000,-0.0092,0.0035,-0.0004,0.0100,0.0046,0.1008,0
360013,1.0000,-0.0092,0.0035,-0.0004,-0.0067,-0.0213,0.0868,0
360180,1.0000,-0.0092,0.0035,-0.0004,-0.0126,-0.0199,0.0940,0
360347,1.0000,-0.0092,0.0035,-0.0004,-0.0096,0.0118,0.0964,0
360513,1.0000,-0.0093,0.0035,-0.0004,0.0022,-0.0017,0.0891,0
360680,1.0000,-0.0093,0.0035,-0.0004,0.0021,-0.0051,0.0814,0
360847,1.0000,-0.0093,0.0034,-0.0004,-0.0066,0.0054,0.0741,0
361013,1.0000,-0.0093,0.0035,-0.0004,0.0017,0.0004,0.0915,0
361180,1.0000,-0.0093,0.0035,-0.0004,-0.0013,0.0069,0.0648,0
361347,1.0000,-0.0093,0.0035,-0.0004,0.0090,0.0042,0.1016,0
361513,1.0000,-0.0093,0.0035,-0.0004,0.0020,0.0022,0.0671,0
361680,1.0000,-0.0093,0.0035,-0.0004,0.0108,0.0030,0.1010,0
361847,1.0000,-0.0093,0.0035,-0.0004,-0.0020,-0.0066,0.0751,0
362013,1.0000,-0.0093,0.0035,-0.0004,0.0081,0.0017,0.0842,0
362180,1.0000,-0.0093,0.0035,-0.0004,0.0120,0.0041,0.0656,0
362347,1.0000,-0.0093,0.0035,-0.0004,0.0001,0.0037,0.0813,0
362513,1.0000,-0.0093,0.0035,-0.0004,0.0024,-0.0147,0.0716,0
362680,1.0000,-0.0093,0.0035,-0.0004,-0.0131,-0.0083,0.0703,0
362847,1.0000,-0.0093,0.0035,-0.0004,0.0016,-0.0035,0.0801,0
363013,1.0000,-0.0093,0.0035,-0.0004,0.0046,-0.0078,0.0956,0
363180,1.0000,-0.0093,0.0034,-0.0004,-0.0049,-0.0028,0.0617,0
363347,1.0000,-0.0093,0.0034,-0.0004,0.0074,0.0088,0.1058,0
363513,1.0000,-0.0093,0.0034,-0.0004,0.0018,0.0269,0.0736,0
363680,1.0000,-0.0093,0.0034,-0.0003,0.0147,-0.0061,0.0806,0
363847,1.0000,-0.0093,0.0034,-0.0004,-0.0004,-0.0126,0.0768,0
364014,1.0000,-0.0093,0.0034,-0.0004,0.0060,-0.0026,0.0836,0
364180,1.0000,-0.0093,0.0034,-0.0004,0.0031,0.0146,0.0689,0
364347,1.0000,-0.0093,0.0034,-0.0004,-0.0048,0.0084,0.0728,0
364514,1.0000,-0.0093,0.0034,-0.0005,-0.0188,0.0016,0.1018,0
364680,1.0000,-0.0093,0.0034,-0.0005,0.0125,-0.0011,0.0988,0
364847,0.2692,-0.0058,-0.0080,0.9630,-0.0017,-0.0028,0.0714,0
365014,0.2692,-0.0058,-0.0080,0.9630,0.0030,-0.0131,0.0683,0
365180,0.2692,-0.0058,-0.0080,0.9630,-0.0085,-0.0003,0.0868,0
365347,0.2692,-0.0058,-0.0080,0.9630,0.0105,0.0087,0.0909,0
365514,0.2692,-0.0058,-0.0080,0.9630,-0.0021,-0.0050,0.0751,0
365680,0.2692,-0.0058,-0.0080,0.9630,-0.0041,-0.0096,0.0939,0
365847,0.2692,-0.0058,-0.0081,0.9630,-0.0216,-0.0311,0.0768,0
366014,0.2691,-0.0058,-0.0080,0.9630,-0.0317,-0.0367,0.0651,0
366180,0.2692,-0.0058,-0.0081,0.9630,-0.0326,-0.0202,0.0845,0
366347,0.2691,-0.0058,-0.0080,0.9630,-0.0154,0.0025,0.0883,0
366514,0.2692,-0.0058,-0.0081,0.9630,0.0075,0.0238,0.0890,0
366680,0.2692,-0.0058,-0.0080,0.9630,0.0325,0.0298,0.0795,0
366847,0.2692,-0.0058,-0.0080,0.9630,0.0268,0.0240,0.0816,0
367014,0.2692,-0.0058,-0.0080,0.9630,0.0044,0.0131,0.0872,0
367180,0.2692,-0.0058,-0.0080,0.9630,-0.0267,-0.0309,0.0897,0
367347,0.2692,-0.0058,-0.0080,0.9630,-0.0181,-0.0115,0.1031,0
367514,0.2692,-0.0058,-0.0080,0.9630,-0.0072,0.0016,0.0795,0
367680,0.2692,-0.0058,-0.0080,0.9630,-0.0026,-0.0055,0.0906,0
367847,0.2692,-0.0058,-0.0080,0.9630,0.0002,0.0012,0.0913,0
368014,0.2692,-0.0058,-0.0080,0.9630,0.0097,0.0030,0.0817,0
368180,0.2692,-0.0058,-0.0080,0.9630,0.0203,-0.0070,0.0521,0
368347,0.2692,-0.0058,-0.0080,0.9630,0.0162,0.0024,0.0504,0
368514,0.2693,-0.0058,-0.0080,0.9630,0.0145,0.0181,0.0894,0
368680,0.2693,-0.0058,-0.0080,0.9630,0.0042,0.0083,0.0858,0
368847,0.2693,-0.0058,-0.0080,0.9630,-0.0177,-0.0225,0.0869,0
369014,0.2693,-0.0058,-0.0080,0.9630,-0.0209,-0.0235,0.0947,0
369180,0.2693,-0.0058,-0.0080,0.9630,-0.0152,-0.0288,0.0713,0
369347,0.2693,-0.0058,-0.0080,0.9630,0.0083,-0.0091,0.0923,0
369514,0.2693,-0.0058,-0.0080,0.9630,0.0103,-0.0040,0.0716,0
369680,0.2693,-0.0058,-0.0080,0.9630,0.0048,0.0204,0.0703,0
369847
370014
370180
370347
